h3_d,pop_dens,geometry
892a10089afffff,5185.0,"POLYGON ((-73.95036357619618 40.77643504164379, -73.9524688313848 40.77549725345993, -73.9524010413515 40.7737360193061, -73.95022815668601 40.7729125712812, -73.94812297635924 40.77385028977289, -73.94819060583563 40.77561152597886, -73.95036357619618 40.77643504164379))"
892a1007223ffff,80.0,"POLYGON ((-73.71709922826639 40.77978594232709, -73.71920888231128 40.77885245020613, -73.71914985094284 40.77709118185823, -73.71698132612745 40.77626340430199, -73.71487174810828 40.77719682707953, -73.71493061887843 40.778958096753904, -73.71709922826639 40.77978594232709))"
892a100edb7ffff,476.0,"POLYGON ((-73.7617960666612 40.70995339138067, -73.7639017766278 40.70901982330195, -73.76384115639381 40.707260086270935, -73.76167498631168 40.706433915847384, -73.75956935192522 40.7073674145844, -73.7596298120404 40.70912715308389, -73.7617960666612 40.70995339138067))"
892a1006c7bffff,5748.0,"POLYGON ((-73.5936169576534 40.732550198330166, -73.5957267169518 40.73161951232416, -73.59567237934084 40.72985931892409, -73.59350844271118 40.72902981058226, -73.59139875989227 40.7299604274805, -73.59145293722318 40.731720621825524, -73.5936169576534 40.732550198330166))"
892a10073bbffff,518.0,"POLYGON ((-73.69535862687222 40.76974501341657, -73.69746822308673 40.76881203395732, -73.69741002094477 40.7670509921252, -73.69524238311863 40.766222928490144, -73.69313286300442 40.76715583864907, -73.6931909046157 40.768916881740545, -73.69535862687222 40.76974501341657))"
892a1005883ffff,327.0,"POLYGON ((-73.72299295515108 40.70035494255179, -73.72509893715286 40.69942219865338, -73.72503978463793 40.69766268237246, -73.72287481017649 40.6968359086388, -73.72076890391472 40.697768583263965, -73.72082789637403 40.69952810089324, -73.72299295515108 40.70035494255179))"
892a10061c3ffff,105.0,"POLYGON ((-73.60092758425398 40.76144746479601, -73.60303851088166 40.76051633241479, -73.60298386523597 40.75875549905152, -73.60081845343956 40.75792579710051, -73.59870760334965 40.75885686033408, -73.59876208851806 40.76061769466347, -73.60092758425398 40.76144746479601))"
892a1076383ffff,965.0,"POLYGON ((-73.92946612126121 40.62111290297091, -73.93156480896431 40.62017719840527, -73.93149802539342 40.618419400646665, -73.92933271361996 40.61759730545884, -73.92723410038823 40.61853294051949, -73.92730072445819 40.62029074027015, -73.92946612126121 40.62111290297091))"
892a107719bffff,4413.0,"POLYGON ((-73.97719347570074 40.64095101781853, -73.9792921774911 40.640014214145886, -73.97922357790203 40.63825597134314, -73.97705643615271 40.637434530070784, -73.97495780866139 40.6383712641473, -73.97502624861988 40.640129509089505, -73.97719347570074 40.64095101781853))"
892a100d477ffff,824.0,"POLYGON ((-73.94751453949232 40.758000911072145, -73.94961902044601 40.75706337653079, -73.94955136403979 40.75530254906227, -73.94737938711067 40.75447925408849, -73.94527498097422 40.75541671896042, -73.94534247694921 40.75717754847277, -73.94751453949232 40.758000911072145))"
892a10184afffff,9.0,"POLYGON ((-73.86866351822432 41.00103294708806, -73.87078038020925 41.00009425024525, -73.87071534831217 40.99832810062628, -73.86853361653982 40.99750064605721, -73.86641683054567 40.99843927310656, -73.86648170033268 41.000205424515634, -73.86866351822432 41.00103294708806))"
892a100e66fffff,325.0,"POLYGON ((-73.84972581431605 40.77643484505361, -73.85183290842137 40.77549892415955, -73.85176889900197 40.77373770353527, -73.84959795604327 40.77291240206307, -73.84749093729803 40.773848253416126, -73.84755478615101 40.77560947577956, -73.84972581431605 40.77643484505361))"
892a1008817ffff,4666.0,"POLYGON ((-73.97054025997838 40.79969981751124, -73.97264618879464 40.79876140183014, -73.97257760677319 40.79699965321656, -73.97040325664895 40.796176318167056, -73.96829740266865 40.79711466410244, -73.96836582397614 40.79887641483026, -73.97054025997838 40.79969981751124))"
892a10033afffff,133.0,"POLYGON ((-73.8045404933237 40.89137892879687, -73.80665358021717 40.890442606740265, -73.80659111522284 40.88867886686298, -73.80441572469319 40.88785144744542, -73.80230271375433 40.88878769991471, -73.8023650173901 40.89055144138604, -73.8045404933237 40.89137892879687))"
892a1060417ffff,836.0,"POLYGON ((-74.17228467753846 40.609112931956325, -74.17437837593143 40.608172882663105, -74.17430251998192 40.606415337284155, -74.17213312502726 40.605597838450606, -74.17003949986992 40.60653781789143, -74.17011519643107 40.60829536601539, -74.17228467753846 40.609112931956325))"
892a10708afffff,1.0,"POLYGON ((-74.06561493670976 40.66229415880096, -74.06771297041105 40.66135548810602, -74.06764102599024 40.65959676616647, -74.06547120763247 40.658776712505876, -74.06337324786091 40.659715313451855, -74.0634450325169 40.6614740378046, -74.06561493670976 40.66229415880096))"
892a1015ec7ffff,664.0,"POLYGON ((-73.64656286283895 40.85028039710524, -73.64867696534236 40.84934746180965, -73.64862049902143 40.84758465988256, -73.64645009128134 40.84675479214461, -73.64433606538087 40.8476876581345, -73.64439237061721 40.849450461165205, -73.64656286283895 40.85028039710524))"
892a100ada3ffff,1719.0,"POLYGON ((-73.87549493713382 40.83661064766671, -73.87760426395374 40.83567359611736, -73.87753920301753 40.83391104706647, -73.87536497623749 40.83308554774493, -73.87325572484337 40.83402252965432, -73.87332062480307 40.835785080522385, -73.87549493713382 40.83661064766671))"
892a1002c4fffff,22.0,"POLYGON ((-73.70484504211832 40.862097708024, -73.70695862220948 40.86116355901186, -73.70689994824538 40.85940048272829, -73.70472785535307 40.858571554169465, -73.70261435161542 40.85950563377508, -73.70267286441621 40.861268711343236, -73.70484504211832 40.862097708024))"
892a1015d37ffff,1637.0,"POLYGON ((-73.59416699533982 40.81977988008234, -73.59628066890095 40.818848248719284, -73.59622620939679 40.81708613229276, -73.594058237208 40.81625564628443, -73.59194464040841 40.817187208452395, -73.59199893903576 40.818949325820945, -73.59416699533982 40.81977988008234))"
892a1006a8fffff,657.0,"POLYGON ((-73.62098233425341 40.71868904452091, -73.62309097884233 40.71775799836744, -73.62303563057405 40.71599810316184, -73.62087179790126 40.71516925307621, -73.61876322961248 40.71610023009374, -73.61881841769602 40.71786012633001, -73.62098233425341 40.71868904452091))"
892a1033363ffff,201.0,"POLYGON ((-73.60348841111694 40.637250496787836, -73.6055937178377 40.63632065350265, -73.60553912077569 40.63456256602722, -73.60337937662347 40.63373432085355, -73.60127414602431 40.63466409511054, -73.60132858345547 40.63642218356659, -73.60348841111694 40.637250496787836))"
892a100ae13ffff,3683.0,"POLYGON ((-73.92994590679965 40.85900284199723, -73.93205524365138 40.8580645357793, -73.9319881024841 40.8563014876069, -73.92981178558965 40.85547674366355, -73.9277025239652 40.85641498013727, -73.92776950400746 40.85817803029572, -73.92994590679965 40.85900284199723))"
892a103a6b7ffff,1590.0,"POLYGON ((-73.7150873635529 40.655657552674285, -73.7171914857879 40.65472543952077, -73.71713268581047 40.65296691436777, -73.71496992334949 40.65214050103963, -73.71286587674929 40.653072544976496, -73.71292451697494 40.65483107145537, -73.7150873635529 40.655657552674285))"
892a100486fffff,204.0,"POLYGON ((-73.66644283964588 40.67005236492488, -73.6685484840409 40.66912099856663, -73.66849148925436 40.66736216671886, -73.66632900992435 40.66653470005225, -73.66422344144901 40.66746599725349, -73.66428027638369 40.6692248302755, -73.66644283964588 40.67005236492488))"
892a1076177ffff,406.0,"POLYGON ((-73.91201308004987 40.611019446339164, -73.91411163529723 40.61008417477277, -73.91404551942779 40.608326603163015, -73.91188100774481 40.60750430117859, -73.90978252702271 40.60843950327625, -73.90984848345792 40.610197076824285, -73.91201308004987 40.611019446339164))"
892a100e49bffff,223.0,"POLYGON ((-73.80322497316607 40.79349442977838, -73.80533368005946 40.79255918807411, -73.80527139484744 40.79079759969234, -73.80310056342843 40.78997125141819, -73.80099193217993 40.79090642363467, -73.80105405670515 40.79266801361026, -73.80322497316607 40.79349442977838))"
892a107736fffff,1510.0,"POLYGON ((-74.02348684186842 40.62385050337487, -74.02558393307348 40.62291303305467, -74.02551362501202 40.62115516548746, -74.02334638525411 40.62033476595414, -74.02124936806584 40.62127216662662, -74.02131951661822 40.62303003647732, -74.02348684186842 40.62385050337487))"
892a100d683ffff,11770.0,"POLYGON ((-73.96503041317077 40.7681088078815, -73.96713502631506 40.76717083853642, -73.96706669743035 40.76540978637354, -73.96489391589932 40.76458670145492, -73.96278937751765 40.765524601094235, -73.96285754590393 40.76728565535511, -73.96503041317077 40.7681088078815))"
892a10605a7ffff,155.0,"POLYGON ((-74.14782590991699 40.58606016958576, -74.14991903299284 40.58512082579683, -74.14984412936859 40.583363792121396, -74.14767626190388 40.582546099562485, -74.14558321211271 40.5834853735583, -74.14565795650105 40.585242409903344, -74.14782590991699 40.58606016958576))"
892a101558bffff,18.0,"POLYGON ((-73.61344340762085 40.88812769874941, -73.61555981523358 40.887194977187676, -73.61550455036804 40.88543135348488, -73.61333303923529 40.884600450342525, -73.61121670851288 40.88553310261194, -73.61127181203261 40.88729672731319, -73.61344340762085 40.88812769874941))"
892a1006033ffff,8.0,"POLYGON ((-73.60964527435749 40.76652721019418, -73.6117562724915 40.76559586092528, -73.61170129351409 40.76383491297521, -73.60953547691416 40.76300531329825, -73.60742455529164 40.76393659340107, -73.60747937375727 40.76569754234411, -73.60964527435749 40.76652721019418))"
892a10089a7ffff,5825.0,"POLYGON ((-73.94608526716195 40.77654923607842, -73.94819060583563 40.77561152597886, -73.94812297635924 40.77385028977289, -73.94595016876688 40.773026761624855, -73.94384490497663 40.77396440203851, -73.94391237389485 40.7757256402833, -73.94608526716195 40.77654923607842))"
892a100722bffff,481.0,"POLYGON ((-73.72137757008957 40.77968021599296, -73.72348714190598 40.77874664541907, -73.72342794994022 40.77698537841096, -73.72125934675498 40.77615768063416, -73.71914985094284 40.77709118185823, -73.71920888231128 40.77885245020613, -73.72137757008957 40.77968021599296))"
892a10116dbffff,384.0,"POLYGON ((-73.77743849833199 41.03783495479531, -73.77955869425712 41.036897569022784, -73.77949705732179 41.03513063229315, -73.77731538683302 41.03430107982967, -73.77519526747405 41.035238395910696, -73.7752567420373 41.037005334143885, -73.77743849833199 41.03783495479531))"
892a100ee27ffff,1018.0,"POLYGON ((-73.8177081088805 40.71910400657244, -73.81981321437577 40.7181693018671, -73.81975048447394 40.71640935173411, -73.81758280925388 40.71558410466187, -73.81547777909279 40.716518739931814, -73.81554034881721 40.71827869170658, -73.8177081088805 40.71910400657244))"
892a1011d03ffff,50.0,"POLYGON ((-73.71007467084982 40.95466197721048, -73.7121923325496 40.95372673945733, -73.71213334528521 40.95196163315824, -73.70995685812125 40.95113176331277, -73.70783927305105 40.95206693155963, -73.70789809851485 40.95383203915541, -73.71007467084982 40.95466197721048))"
892a10073b3ffff,212.0,"POLYGON ((-73.69108122635193 40.76984978274453, -73.6931909046157 40.768916881740545, -73.69313286300442 40.76715583864907, -73.69096530366059 40.766327695312754, -73.68885570151853 40.76726052702284, -73.68891358259823 40.769021571360334, -73.69108122635193 40.76984978274453))"
892a100588bffff,213.0,"POLYGON ((-73.72726407402257 40.70024896081438, -73.72936997404103 40.69931613877368, -73.72931066147146 40.69755662385442, -73.72714560893772 40.6967299296114, -73.72503978463793 40.69766268237246, -73.72509893715286 40.69942219865338, -73.72726407402257 40.70024896081438))"
892a107638bffff,2160.0,"POLYGON ((-73.93373028244528 40.62099928158514, -73.9358288873052 40.62006349949764, -73.93576194423456 40.618305703744305, -73.9335965558033 40.617483688070394, -73.93149802539342 40.618419400646665, -73.93156480896431 40.62017719840527, -73.93373028244528 40.62099928158514))"
892a10184a7ffff,116.0,"POLYGON ((-73.86436475451535 41.001144042290726, -73.86648170033268 41.000205424515634, -73.86641683054567 40.99843927310656, -73.86423517705211 40.99761173769309, -73.8621183072474 40.9985502856811, -73.86218301492319 41.00031643886683, -73.86436475451535 41.001144042290726))"
892a100e667ffff,878.0,"POLYGON ((-73.84544760911713 40.77654531843192, -73.84755478615101 40.77560947577956, -73.84749093729803 40.773848253416126, -73.84532007197838 40.77302287197643, -73.84321297032614 40.77395864509413, -73.84327665861153 40.77571986918339, -73.84544760911713 40.77654531843192))"
892a10061cbffff,87.0,"POLYGON ((-73.60520408559626 40.76134602301283, -73.60731493070477 40.7604148120701, -73.60726012458261 40.75865397968625, -73.60509463382807 40.75782435726289, -73.60298386523597 40.75875549905152, -73.60303851088166 40.76051633241479, -73.60520408559626 40.76134602301283))"
892a1077193ffff,3484.0,"POLYGON ((-73.97292746367727 40.641066235232984, -73.97502624861988 40.640129509089505, -73.97495780866139 40.6383712641473, -73.97279074339167 40.63754974321957, -73.97069203276952 40.63848639977317, -73.97076031309616 40.64024464684157, -73.97292746367727 40.641066235232984))"
892a1006c73ffff,2393.0,"POLYGON ((-73.58934309656989 40.732651229361785, -73.59145293722318 40.731720621825524, -73.59139875989227 40.7299604274805, -73.58923490218855 40.72913083973729, -73.58712513803604 40.730061378172245, -73.58717915508615 40.73182157344891, -73.58934309656989 40.732651229361785))"
892a100adabffff,447.0,"POLYGON ((-73.87977865397364 40.83649908301444, -73.88188789748578 40.83556195304203, -73.88182267557423 40.83379940582168, -73.87964837112548 40.83297398674037, -73.87753920301753 40.83391104706647, -73.87760426395374 40.83567359611736, -73.87977865397364 40.83649908301444))"
892a1002c47ffff,42.0,"POLYGON ((-73.70055920189937 40.86220278156326, -73.70267286441621 40.861268711343236, -73.70261435161542 40.85950563377508, -73.70044233746165 40.858676625152896, -73.69832875131983 40.85961062597283, -73.69838710295639 40.861373704812216, -73.70055920189937 40.86220278156326))"
892a1015ecfffff,142.0,"POLYGON ((-73.6508475365864 40.850177317809425, -73.65296155700686 40.84924430368407, -73.6529049296022 40.847481502873904, -73.65073444286045 40.846651715069335, -73.64862049902143 40.84758465988256, -73.64867696534236 40.84934746180965, -73.6508475365864 40.850177317809425))"
892a10033a7ffff,47.0,"POLYGON ((-73.80025184741228 40.891487684693324, -73.8023650173901 40.89055144138604, -73.80230271375433 40.88878769991471, -73.80012740149998 40.887960200167136, -73.79801430749843 40.88889637389351, -73.79807644977458 40.89066011694552, -73.80025184741228 40.891487684693324))"
892a100dd43ffff,2262.0,"POLYGON ((-73.92149532370075 40.692620859354136, -73.92359735265927 40.691684519933666, -73.92353076618267 40.689925139378744, -73.92136231073496 40.689102096276414, -73.91926035651413 40.690038366131986, -73.91932678300287 40.69179774865195, -73.92149532370075 40.692620859354136))"
892a1018dbbffff,141.0,"POLYGON ((-73.8360867013408 40.9329547503578, -73.83820108656802 40.93201739294387, -73.83813737706068 40.930252736566324, -73.83595944396826 40.92942543590905, -73.83384513467358 40.930362723646525, -73.83390868253836 40.93212738171491, -73.8360867013408 40.9329547503578))"
892a1007157ffff,73.0,"POLYGON ((-73.68047406110743 40.77275268620837, -73.68258406156203 40.771819951331395, -73.68252641478986 40.77005884688861, -73.68035892811467 40.76923047610708, -73.67824900384343 40.77016314170345, -73.67830649006369 40.77192424735913, -73.68047406110743 40.77275268620837))"
